date,symbol,price,volatility,volume,timestamp
2025-07-28 06:53:46,GOOGL,193.18,3.0700000000000216,39785863,2025-07-28T06:53:42.911867
2025-07-28 06:53:46,TSLA,316.06,15.620000000000005,148227027,2025-07-28T06:53:44.474711
2025-07-28 06:53:46,BTC-USD,119477.62,753.6900000000023,56466366464,2025-07-28T06:53:45.312594
2025-07-28 06:53:46,ETH-USD,3913.766,92.56939999999986,33382264832,2025-07-28T06:53:46.123221
2025-07-28 06:55:57,AAPL,213.88,1.8400000000000034,40268781,2025-07-28T06:55:50.534891
2025-07-28 06:55:57,NVDA,173.5,1.7549999999999955,122316792,2025-07-28T06:55:51.483442
2025-07-28 06:55:57,MSFT,513.71,7.9307999999999765,19125699,2025-07-28T06:55:52.415473
2025-07-28 06:55:57,AMZN,231.44,1.2998999999999796,28712095,2025-07-28T06:55:53.336469
2025-07-28 06:55:57,META,712.68,8.749900000000025,8271698,2025-07-28T06:55:54.165348
2025-07-28 06:55:57,GOOGL,193.18,3.0700000000000216,39785863,2025-07-28T06:55:55.027041
2025-07-28 06:55:57,TSLA,316.06,15.620000000000005,148227027,2025-07-28T06:55:56.017948
2025-07-28 06:55:57,BTC-USD,119476.66,753.6900000000023,58315194368,2025-07-28T06:55:56.976952
2025-07-28 06:55:57,ETH-USD,3914.034,92.56939999999986,33432764416,2025-07-28T06:55:57.778127
2025-07-28 06:59:19,AAPL,213.88,1.8400000000000034,40268781,2025-07-28T06:59:13.492400
2025-07-28 06:59:19,NVDA,173.5,1.7549999999999955,122316792,2025-07-28T06:59:14.016000
2025-07-28 06:59:19,MSFT,513.71,7.9307999999999765,19125699,2025-07-28T06:59:14.815909
2025-07-28 06:59:19,AMZN,231.44,1.2998999999999796,28712095,2025-07-28T06:59:15.427169
2025-07-28 06:59:19,META,712.68,8.749900000000025,8271698,2025-07-28T06:59:16.015625
2025-07-28 06:59:19,GOOGL,193.18,3.0700000000000216,39785863,2025-07-28T06:59:16.606314
2025-07-28 06:59:19,TSLA,316.06,15.620000000000005,148227027,2025-07-28T06:59:17.178573
2025-07-28 06:59:19,BTC-USD,119470.43,753.6900000000023,58306453504,2025-07-28T06:59:17.741891
2025-07-28 06:59:19,ETH-USD,3915.5127,92.56939999999986,33392861184,2025-07-28T06:59:19.375922
2025-07-28 07:00:57,AAPL,213.88,1.8400000000000034,40268781,2025-07-28T07:00:48.708042
2025-07-28 07:00:57,NVDA,173.5,1.7549999999999955,122316792,2025-07-28T07:00:49.554626
2025-07-28 07:00:57,MSFT,513.71,7.9307999999999765,19125699,2025-07-28T07:00:50.419970
2025-07-28 07:00:57,AMZN,231.44,1.2998999999999796,28712095,2025-07-28T07:00:51.224792
2025-07-28 07:00:57,META,712.68,8.749900000000025,8271698,2025-07-28T07:00:53.346446
2025-07-28 07:00:57,GOOGL,193.18,3.0700000000000216,39785863,2025-07-28T07:00:54.269886
2025-07-28 07:00:57,TSLA,316.06,15.620000000000005,148227027,2025-07-28T07:00:55.537932
2025-07-28 07:00:57,BTC-USD,119479.84,753.6900000000023,58332770304,2025-07-28T07:00:56.850389
2025-07-28 07:00:57,ETH-USD,3915.6694,92.56939999999986,33431250944,2025-07-28T07:00:57.633914
2025-07-30 02:35:00,AAPL,211.27,3.9850000000000136,48540908,2025-07-30T02:34:54.255337
2025-07-30 02:35:00,NVDA,175.51,4.210000000000008,152870515,2025-07-30T02:34:54.979068
2025-07-30 02:35:00,MSFT,512.57,6.060000000000002,16192670,2025-07-30T02:34:55.711262
2025-07-30 02:35:00,AMZN,231.01,4.409999999999997,33230427,2025-07-30T02:34:56.439841
2025-07-30 02:35:00,META,700.0,24.420000000000073,13182292,2025-07-30T02:34:57.236624
2025-07-30 02:35:00,GOOGL,195.75,3.839999999999975,40618608,2025-07-30T02:34:58.085639
2025-07-30 02:35:00,TSLA,321.2,8.0,86989434,2025-07-30T02:34:58.837767
2025-07-30 02:35:00,BTC-USD,117893.78,597.2450000000099,67842740224,2025-07-30T02:34:59.593621
2025-07-30 02:35:00,ETH-USD,3807.8777,55.38099999999986,35845132288,2025-07-30T02:35:00.304886
2025-07-30 02:41:47,AAPL,211.27,3.9850000000000136,48540908,2025-07-30T02:41:41.905169
2025-07-30 02:41:47,NVDA,175.51,4.210000000000008,152870515,2025-07-30T02:41:42.629369
2025-07-30 02:41:47,MSFT,512.57,6.060000000000002,16192670,2025-07-30T02:41:43.346810
2025-07-30 02:41:47,AMZN,231.01,4.409999999999997,33230427,2025-07-30T02:41:44.077992
2025-07-30 02:41:47,META,700.0,24.420000000000073,13182292,2025-07-30T02:41:44.821085
2025-07-30 02:41:47,GOOGL,195.75,3.839999999999975,40618608,2025-07-30T02:41:45.636038
2025-07-30 02:41:47,TSLA,321.2,8.0,86989434,2025-07-30T02:41:46.361945
2025-07-30 02:41:47,BTC-USD,117946.21,597.2450000000099,67805655040,2025-07-30T02:41:47.079853
2025-07-30 02:41:47,ETH-USD,3807.1895,55.38099999999986,35873845248,2025-07-30T02:41:47.834333
2025-07-30 09:11:38,AAPL,211.27,3.9850000000000136,48540908,2025-07-30T09:11:32.992060
2025-07-30 09:11:38,NVDA,175.51,4.210000000000008,152870515,2025-07-30T09:11:33.747382
2025-07-30 09:11:38,MSFT,512.57,6.060000000000002,16192670,2025-07-30T09:11:34.532860
2025-07-30 09:11:38,AMZN,231.01,4.409999999999997,33230427,2025-07-30T09:11:35.248354
2025-07-30 09:11:38,META,700.0,24.420000000000073,13182292,2025-07-30T09:11:36.011015
2025-07-30 09:11:38,GOOGL,195.75,3.839999999999975,40618608,2025-07-30T09:11:36.736325
2025-07-30 09:11:38,TSLA,321.2,8.0,86989434,2025-07-30T09:11:37.504382
2025-07-30 09:11:38,BTC-USD,118338.62,1013.2450000000099,63449829376,2025-07-30T09:11:38.218805
